10001001000, 011100001001000
01001001000, 000010001001000
11001001000, 111010001001000
00101001000, 110001001001000
10101001000, 001001001001000
01101001000, 010111001001000
11101001000, 101111001001000
00011001000, 010000101001000
10011001000, 101000101001000
01011001000, 110110101001000
11011001000, 001110101001000
00111001000, 000101101001000
10111001000, 111101101001000
01111001000, 100011101001000
11111001000, 011011101001000
00000101000, 010100000101000
10000101000, 101100000101000
01000101000, 110010000101000
11000101000, 001010000101000
00100101000, 000001000101000
10100101000, 111001000101000
01100101000, 100111000101000
11100101000, 011111000101000
00010101000, 100000100101000
10010101000, 011000100101000
01010101000, 000110100101000
11010101000, 111110100101000
00110101000, 110101100101000
10110101000, 001101100101000
01110101000, 010011100101000
11110101000, 101011100101000
00001101000, 110100011101000
10001101000, 001100011101000
01001101000, 010010011101000
11001101000, 101010011101000
00101101000, 100001011101000
10101101000, 011001011101000
01101101000, 000111011101000
11101101000, 111111011101000
00011101000, 000000111101000
10011101000, 111000111101000
01011101000, 100110111101000
11011101000, 011110111101000
00111101000, 010101111101000
10111101000, 101101111101000
01111101000, 110011111101000
11111101000, 001011111101000
00000011000, 110100000011000
10000011000, 001100000011000
01000011000, 010010000011000
11000011000, 101010000011000
00100011000, 100001000011000
10100011000, 011001000011000
01100011000, 000111000011000
11100011000, 111111000011000
00010011000, 000000100011000
10010011000, 111000100011000
01010011000, 100110100011000
11010011000, 011110100011000
00110011000, 010101100011000
10110011000, 101101100011000
01110011000, 110011100011000
11110011000, 001011100011000
00001011000, 010100011011000
10001011000, 101100011011000
01001011000, 110010011011000
11001011000, 001010011011000
00101011000, 000001011011000
10101011000, 111001011011000
01101011000, 100111011011000
11101011000, 011111011011000
00011011000, 100000111011000
10011011000, 011000111011000
01011011000, 000110111011000
11011011000, 111110111011000
00111011000, 110101111011000
10111011000, 001101111011000
01111011000, 010011111011000
11111011000, 101011111011000
00000111000, 100100010111000
10000111000, 011100010111000
01000111000, 000010010111000
11000111000, 111010010111000
00100111000, 110001010111000
10100111000, 001001010111000
01100111000, 010111010111000
11100111000, 101111010111000
00010111000, 010000110111000
10010111000, 101000110111000
01010111000, 110110110111000
11010111000, 001110110111000
00110111000, 000101110111000
10110111000, 111101110111000
01110111000, 100011110111000
11110111000, 011011110111000
00001111000, 000100001111000
10001111000, 111100001111000
01001111000, 100010001111000
11001111000, 011010001111000
00101111000, 010001001111000
10101111000, 101001001111000
01101111000, 110111001111000
11101111000, 001111001111000
00011111000, 110000101111000
10011111000, 001000101111000
01011111000, 010110101111000
11011111000, 101110101111000
00111111000, 100101101111000
10111111000, 011101101111000
01111111000, 000011101111000
11111111000, 111011101111000
00000000100, 100100010000100
10000000100, 011100010000100
01000000100, 000010010000100
11000000100, 111010010000100
00100000100, 110001010000100
10100000100, 001001010000100
01100000100, 010111010000100
11100000100, 101111010000100
00010000100, 010000110000100
10010000100, 101000110000100
01010000100, 110110110000100
11010000100, 001110110000100
00110000100, 000101110000100
10110000100, 111101110000100
01110000100, 100011110000100
11110000100, 011011110000100
00001000100, 000100001000100
10001000100, 111100001000100
01001000100, 100010001000100
11001000100, 011010001000100
00101000100, 010001001000100
10101000100, 101001001000100
01101000100, 110111001000100
11101000100, 001111001000100
00011000100, 110000101000100
10011000100, 001000101000100
01011000100, 010110101000100
11011000100, 101110101000100
00111000100, 100101101000100
10111000100, 011101101000100
01111000100, 000011101000100
11111000100, 111011101000100
00000100100, 110100000100100
10000100100, 001100000100100
01000100100, 010010000100100
11000100100, 101010000100100
00100100100, 100001000100100
10100100100, 011001000100100
01100100100, 000111000100100
11100100100, 111111000100100
00010100100, 000000100100100
10010100100, 111000100100100
01010100100, 100110100100100
11010100100, 011110100100100
00110100100, 010101100100100
10110100100, 101101100100100
01110100100, 110011100100100
11110100100, 001011100100100
00001100100, 010100011100100
10001100100, 101100011100100
01001100100, 110010011100100
11001100100, 001010011100100
00101100100, 000001011100100
10101100100, 111001011100100
01101100100, 100111011100100
11101100100, 011111011100100
00011100100, 100000111100100
10011100100, 011000111100100
01011100100, 000110111100100
11011100100, 111110111100100
00111100100, 110101111100100
10111100100, 001101111100100
01111100100, 010011111100100
11111100100, 101011111100100
00000010100, 010100000010100
10000010100, 101100000010100
01000010100, 110010000010100
11000010100, 001010000010100
00100010100, 000001000010100
10100010100, 111001000010100
01100010100, 100111000010100
11100010100, 011111000010100
00010010100, 100000100010100
10010010100, 011000100010100
01010010100, 000110100010100
11010010100, 111110100010100
00110010100, 110101100010100
10110010100, 001101100010100
01110010100, 010011100010100
11110010100, 101011100010100
00001010100, 110100011010100
10001010100, 001100011010100
01001010100, 010010011010100
11001010100, 101010011010100
00101010100, 100001011010100
10101010100, 011001011010100
01101010100, 000111011010100
11101010100, 111111011010100
00011010100, 000000111010100
10011010100, 111000111010100
01011010100, 100110111010100
11011010100, 011110111010100
00111010100, 010101111010100
10111010100, 101101111010100
01111010100, 110011111010100
11111010100, 001011111010100
00000110100, 000100010110100
10000110100, 111100010110100
01000110100, 100010010110100
11000110100, 011010010110100
00100110100, 010001010110100
10100110100, 101001010110100
01100110100, 110111010110100
11100110100, 001111010110100
00010110100, 110000110110100
10010110100, 001000110110100
01010110100, 010110110110100
11010110100, 101110110110100
00110110100, 100101110110100
10110110100, 011101110110100
01110110100, 000011110110100
11110110100, 111011110110100
00001110100, 100100001110100
10001110100, 011100001110100
01001110100, 000010001110100
11001110100, 111010001110100
00101110100, 110001001110100
10101110100, 001001001110100
01101110100, 010111001110100
11101110100, 101111001110100
00011110100, 010000101110100
10011110100, 101000101110100
01011110100, 110110101110100
11011110100, 001110101110100
00111110100, 000101101110100
10111110100, 111101101110100
01111110100, 100011101110100
11111110100, 011011101110100
00000001100, 100000000001100
10000001100, 011000000001100
01000001100, 000110000001100
11000001100, 111110000001100
00100001100, 110101000001100
10100001100, 001101000001100
01100001100, 010011000001100
11100001100, 101011000001100
00010001100, 010100100001100
10010001100, 101100100001100
01010001100, 110010100001100
11010001100, 001010100001100
00110001100, 000001100001100
10110001100, 111001100001100
01110001100, 100111100001100
11110001100, 011111100001100
00001001100, 000000011001100
10001001100, 111000011001100
01001001100, 100110011001100
11001001100, 011110011001100
00101001100, 010101011001100
10101001100, 101101011001100
01101001100, 110011011001100
11101001100, 001011011001100
00011001100, 110100111001100
10011001100, 001100111001100
01011001100, 010010111001100
11011001100, 101010111001100
00111001100, 100001111001100
10111001100, 011001111001100
01111001100, 000111111001100
11111001100, 111111111001100
00000101100, 110000010101100
10000101100, 001000010101100
01000101100, 010110010101100
11000101100, 101110010101100
00100101100, 100101010101100
10100101100, 011101010101100
01100101100, 000011010101100
11100101100, 111011010101100
00010101100, 000100110101100
10010101100, 111100110101100
01010101100, 100010110101100
11010101100, 011010110101100
00110101100, 010001110101100
10110101100, 101001110101100
01110101100, 110111110101100
11110101100, 001111110101100
00001101100, 010000001101100
10001101100, 101000001101100
01001101100, 110110001101100
11001101100, 001110001101100
00101101100, 000101001101100
10101101100, 111101001101100
01101101100, 100011001101100
11101101100, 011011001101100
00011101100, 100100101101100
10011101100, 011100101101100
01011101100, 000010101101100
11011101100, 111010101101100
00111101100, 110001101101100
10111101100, 001001101101100
01111101100, 010111101101100
11111101100, 101111101101100
00000011100, 010000010011100
10000011100, 101000010011100
01000011100, 110110010011100
11000011100, 001110010011100
00100011100, 000101010011100
10100011100, 111101010011100
01100011100, 100011010011100
11100011100, 011011010011100
00010011100, 100100110011100
10010011100, 011100110011100
01010011100, 000010110011100
11010011100, 111010110011100
00110011100, 110001110011100
10110011100, 001001110011100
01110011100, 010111110011100
11110011100, 101111110011100
00001011100, 110000001011100
10001011100, 001000001011100
01001011100, 010110001011100
11001011100, 101110001011100
00101011100, 100101001011100
10101011100, 011101001011100
01101011100, 000011001011100
11101011100, 111011001011100
00011011100, 000100101011100
10011011100, 111100101011100
01011011100, 100010101011100
11011011100, 011010101011100
00111011100, 010001101011100
10111011100, 101001101011100
01111011100, 110111101011100
11111011100, 001111101011100
00000111100, 000000000111100
10000111100, 111000000111100
01000111100, 100110000111100
11000111100, 011110000111100
00100111100, 010101000111100
10100111100, 101101000111100
01100111100, 110011000111100
11100111100, 001011000111100
00010111100, 110100100111100
10010111100, 001100100111100
01010111100, 010010100111100
11010111100, 101010100111100
00110111100, 100001100111100
10110111100, 011001100111100
01110111100, 000111100111100
11110111100, 111111100111100
00001111100, 100000011111100
10001111100, 011000011111100
01001111100, 000110011111100
11001111100, 111110011111100
00101111100, 110101011111100
10101111100, 001101011111100
01101111100, 010011011111100
11101111100, 101011011111100
00011111100, 010100111111100
10011111100, 101100111111100
01011111100, 110010111111100
11011111100, 001010111111100
00111111100, 000001111111100
10111111100, 111001111111100
01111111100, 100111111111100
11111111100, 011111111111100
00000000010, 010100010000010
10000000010, 101100010000010
01000000010, 110010010000010
11000000010, 001010010000010
00100000010, 000001010000010
10100000010, 111001010000010
01100000010, 100111010000010
11100000010, 011111010000010
00010000010, 100000110000010
10010000010, 011000110000010
01010000010, 000110110000010
11010000010, 111110110000010
00110000010, 110101110000010
10110000010, 001101110000010
01110000010, 010011110000010
11110000010, 101011110000010
00001000010, 110100001000010
10001000010, 001100001000010
01001000010, 010010001000010
11001000010, 101010001000010
00101000010, 100001001000010
10101000010, 011001001000010
01101000010, 000111001000010
11101000010, 111111001000010
00011000010, 000000101000010
10011000010, 111000101000010
01011000010, 100110101000010
11011000010, 011110101000010
00111000010, 010101101000010
10111000010, 101101101000010
01111000010, 110011101000010
11111000010, 001011101000010
00000100010, 000100000100010
10000100010, 111100000100010
01000100010, 100010000100010
11000100010, 011010000100010
00100100010, 010001000100010
10100100010, 101001000100010
01100100010, 110111000100010
11100100010, 001111000100010
00010100010, 110000100100010
10010100010, 001000100100010
01010100010, 010110100100010
11010100010, 101110100100010
00110100010, 100101100100010
10110100010, 011101100100010
01110100010, 000011100100010
11110100010, 111011100100010
00001100010, 100100011100010
10001100010, 011100011100010
01001100010, 000010011100010
11001100010, 111010011100010
00101100010, 110001011100010
10101100010, 001001011100010
01101100010, 010111011100010
11101100010, 101111011100010
00011100010, 010000111100010
10011100010, 101000111100010
01011100010, 110110111100010
11011100010, 001110111100010
00111100010, 000101111100010
10111100010, 111101111100010
01111100010, 100011111100010
11111100010, 011011111100010
00000010010, 100100000010010
10000010010, 011100000010010
01000010010, 000010000010010
11000010010, 111010000010010
00100010010, 110001000010010
10100010010, 001001000010010
01100010010, 010111000010010
11100010010, 101111000010010
00010010010, 010000100010010
10010010010, 101000100010010
01010010010, 110110100010010
11010010010, 001110100010010
00110010010, 000101100010010
10110010010, 111101100010010
01110010010, 100011100010010
11110010010, 011011100010010
00001010010, 000100011010010
10001010010, 111100011010010
01001010010, 100010011010010
11001010010, 011010011010010
00101010010, 010001011010010
10101010010, 101001011010010
01101010010, 110111011010010
11101010010, 001111011010010
00011010010, 110000111010010
10011010010, 001000111010010
01011010010, 010110111010010
11011010010, 101110111010010
00111010010, 100101111010010
10111010010, 011101111010010
01111010010, 000011111010010
11111010010, 111011111010010
00000110010, 110100010110010
10000110010, 001100010110010
01000110010, 010010010110010
11000110010, 101010010110010
00100110010, 100001010110010
10100110010, 011001010110010
01100110010, 000111010110010
11100110010, 111111010110010
00010110010, 000000110110010
10010110010, 111000110110010
01010110010, 100110110110010
11010110010, 011110110110010
00110110010, 010101110110010
10110110010, 101101110110010
01110110010, 110011110110010
11110110010, 001011110110010
00001110010, 010100001110010
10001110010, 101100001110010
01001110010, 110010001110010
11001110010, 001010001110010
00101110010, 000001001110010
10101110010, 111001001110010
01101110010, 100111001110010
11101110010, 011111001110010
00011110010, 100000101110010
10011110010, 011000101110010
01011110010, 000110101110010
11011110010, 111110101110010
00111110010, 110101101110010
10111110010, 001101101110010
01111110010, 010011101110010
11111110010, 101011101110010
00000001010, 010000000001010
10000001010, 101000000001010
01000001010, 110110000001010
11000001010, 001110000001010
00100001010, 000101000001010
10100001010, 111101000001010
01100001010, 100011000001010
11100001010, 011011000001010
00010001010, 100100100001010
10010001010, 011100100001010
01010001010, 000010100001010
11010001010, 111010100001010
00110001010, 110001100001010
10110001010, 001001100001010
01110001010, 010111100001010
11110001010, 101111100001010
00001001010, 110000011001010
10001001010, 001000011001010
01001001010, 010110011001010
11001001010, 101110011001010
00101001010, 100101011001010
10101001010, 011101011001010
01101001010, 000011011001010
11101001010, 111011011001010
00011001010, 000100111001010
10011001010, 111100111001010
01011001010, 100010111001010
11011001010, 011010111001010
00111001010, 010001111001010
10111001010, 101001111001010
01111001010, 110111111001010
11111001010, 001111111001010
00000101010, 000000010101010
10000101010, 111000010101010
01000101010, 100110010101010
11000101010, 011110010101010
00100101010, 010101010101010
10100101010, 101101010101010
01100101010, 110011010101010
11100101010, 001011010101010
00010101010, 110100110101010
10010101010, 001100110101010
01010101010, 010010110101010
11010101010, 101010110101010
00110101010, 100001110101010
10110101010, 011001110101010
01110101010, 000111110101010
11110101010, 111111110101010
00001101010, 100000001101010
10001101010, 011000001101010
01001101010, 000110001101010
11001101010, 111110001101010
00101101010, 110101001101010
10101101010, 001101001101010
01101101010, 010011001101010
11101101010, 101011001101010
00011101010, 010100101101010
10011101010, 101100101101010
01011101010, 110010101101010
11011101010, 001010101101010
00111101010, 000001101101010
10111101010, 111001101101010
01111101010, 100111101101010
11111101010, 011111101101010
00000011010, 100000010011010
10000011010, 011000010011010
01000011010, 000110010011010
11000011010, 111110010011010
00100011010, 110101010011010
10100011010, 001101010011010
01100011010, 010011010011010
11100011010, 101011010011010
00010011010, 010100110011010
10010011010, 101100110011010
01010011010, 110010110011010
11010011010, 001010110011010
00110011010, 000001110011010
10110011010, 111001110011010
01110011010, 100111110011010
11110011010, 011111110011010
00001011010, 000000001011010
10001011010, 111000001011010
01001011010, 100110001011010
11001011010, 011110001011010
00101011010, 010101001011010
10101011010, 101101001011010
01101011010, 110011001011010
11101011010, 001011001011010
00011011010, 110100101011010
10011011010, 001100101011010
01011011010, 010010101011010
11011011010, 101010101011010
00111011010, 100001101011010
10111011010, 011001101011010
01111011010, 000111101011010
11111011010, 111111101011010
00000111010, 110000000111010
10000111010, 001000000111010
01000111010, 010110000111010
11000111010, 101110000111010
00100111010, 100101000111010
10100111010, 011101000111010
01100111010, 000011000111010
11100111010, 111011000111010
00010111010, 000100100111010
10010111010, 111100100111010
01010111010, 100010100111010
11010111010, 011010100111010
00110111010, 010001100111010
10110111010, 101001100111010
01110111010, 110111100111010
11110111010, 001111100111010
00001111010, 010000011111010
10001111010, 101000011111010
01001111010, 110110011111010
11001111010, 001110011111010
00101111010, 000101011111010
10101111010, 111101011111010
01101111010, 100011011111010
11101111010, 011011011111010
00011111010, 100100111111010
10011111010, 011100111111010
01011111010, 000010111111010
11011111010, 111010111111010
00111111010, 110001111111010
10111111010, 001001111111010
01111111010, 010111111111010
11111111010, 101111111111010
00000000110, 110000000000110
10000000110, 001000000000110
01000000110, 010110000000110
11000000110, 101110000000110
00100000110, 100101000000110
10100000110, 011101000000110
01100000110, 000011000000110
11100000110, 111011000000110
00010000110, 000100100000110
10010000110, 111100100000110
01010000110, 100010100000110
11010000110, 011010100000110
00110000110, 010001100000110
10110000110, 101001100000110
01110000110, 110111100000110
11110000110, 001111100000110
00001000110, 010000011000110
10001000110, 101000011000110
01001000110, 110110011000110
11001000110, 001110011000110
00101000110, 000101011000110
10101000110, 111101011000110
01101000110, 100011011000110
11101000110, 011011011000110
00011000110, 100100111000110
10011000110, 011100111000110
01011000110, 000010111000110
11011000110, 111010111000110
00111000110, 110001111000110
10111000110, 001001111000110
01111000110, 010111111000110
11111000110, 101111111000110
00000100110, 100000010100110
10000100110, 011000010100110
01000100110, 000110010100110
11000100110, 111110010100110
00100100110, 110101010100110
10100100110, 001101010100110
01100100110, 010011010100110
11100100110, 101011010100110
00010100110, 010100110100110
10010100110, 101100110100110
01010100110, 110010110100110
11010100110, 001010110100110
00110100110, 000001110100110
10110100110, 111001110100110
01110100110, 100111110100110
11110100110, 011111110100110
00001100110, 000000001100110
10001100110, 111000001100110
01001100110, 100110001100110
11001100110, 011110001100110
00101100110, 010101001100110
10101100110, 101101001100110
01101100110, 110011001100110
11101100110, 001011001100110
00011100110, 110100101100110
10011100110, 001100101100110
01011100110, 010010101100110
11011100110, 101010101100110
00111100110, 100001101100110
10111100110, 011001101100110
01111100110, 000111101100110
11111100110, 111111101100110
00000010110, 000000010010110
10000010110, 111000010010110
01000010110, 100110010010110
11000010110, 011110010010110
00100010110, 010101010010110
10100010110, 101101010010110
01100010110, 110011010010110
11100010110, 001011010010110
00010010110, 110100110010110
10010010110, 001100110010110
01010010110, 010010110010110
11010010110, 101010110010110
00110010110, 100001110010110
10110010110, 011001110010110
01110010110, 000111110010110
11110010110, 111111110010110
00001010110, 100000001010110
10001010110, 011000001010110
01001010110, 000110001010110
11001010110, 111110001010110
00101010110, 110101001010110
10101010110, 001101001010110
01101010110, 010011001010110
11101010110, 101011001010110
00011010110, 010100101010110
10011010110, 101100101010110
01011010110, 110010101010110
11011010110, 001010101010110
00111010110, 000001101010110
10111010110, 111001101010110
01111010110, 100111101010110
11111010110, 011111101010110
00000110110, 010000000110110
10000110110, 101000000110110
01000110110, 110110000110110
11000110110, 001110000110110
00100110110, 000101000110110
10100110110, 111101000110110
01100110110, 100011000110110
11100110110, 011011000110110
00010110110, 100100100110110
10010110110, 011100100110110
01010110110, 000010100110110
11010110110, 111010100110110
00110110110, 110001100110110
10110110110, 001001100110110
01110110110, 010111100110110
11110110110, 101111100110110
00001110110, 110000011110110
10001110110, 001000011110110
01001110110, 010110011110110
11001110110, 101110011110110
00101110110, 100101011110110
10101110110, 011101011110110
01101110110, 000011011110110
11101110110, 111011011110110
00011110110, 000100111110110
10011110110, 111100111110110
01011110110, 100010111110110
11011110110, 011010111110110
00111110110, 010001111110110
10111110110, 101001111110110
01111110110, 110111111110110
11111110110, 001111111110110
00000001110, 110100010001110
10000001110, 001100010001110
01000001110, 010010010001110
11000001110, 101010010001110
00100001110, 100001010001110
10100001110, 011001010001110
01100001110, 000111010001110
11100001110, 111111010001110
00010001110, 000000110001110
10010001110, 111000110001110
01010001110, 100110110001110
11010001110, 011110110001110
00110001110, 010101110001110
10110001110, 101101110001110
01110001110, 110011110001110
11110001110, 001011110001110
00001001110, 010100001001110
10001001110, 101100001001110
01001001110, 110010001001110
11001001110, 001010001001110
00101001110, 000001001001110
10101001110, 111001001001110
01101001110, 100111001001110
11101001110, 011111001001110
00011001110, 100000101001110
10011001110, 011000101001110
01011001110, 000110101001110
11011001110, 111110101001110
00111001110, 110101101001110
10111001110, 001101101001110
01111001110, 010011101001110
11111001110, 101011101001110
00000101110, 100100000101110
10000101110, 011100000101110
01000101110, 000010000101110
11000101110, 111010000101110
00100101110, 110001000101110
10100101110, 001001000101110
01100101110, 010111000101110
11100101110, 101111000101110
00010101110, 010000100101110
10010101110, 101000100101110
01010101110, 110110100101110
11010101110, 001110100101110
00110101110, 000101100101110
10110101110, 111101100101110
01110101110, 100011100101110
11110101110, 011011100101110
00001101110, 000100011101110
10001101110, 111100011101110
01001101110, 100010011101110
11001101110, 011010011101110
00101101110, 010001011101110
10101101110, 101001011101110
01101101110, 110111011101110
11101101110, 001111011101110
00011101110, 110000111101110
10011101110, 001000111101110
01011101110, 010110111101110
11011101110, 101110111101110
00111101110, 100101111101110
10111101110, 011101111101110
01111101110, 000011111101110
11111101110, 111011111101110
00000011110, 000100000011110
10000011110, 111100000011110
01000011110, 100010000011110
11000011110, 011010000011110
00100011110, 010001000011110
10100011110, 101001000011110
01100011110, 110111000011110
11100011110, 001111000011110
00010011110, 110000100011110
10010011110, 001000100011110
01010011110, 010110100011110
11010011110, 101110100011110
00110011110, 100101100011110
10110011110, 011101100011110
01110011110, 000011100011110
11110011110, 111011100011110
00001011110, 100100011011110
10001011110, 011100011011110
01001011110, 000010011011110
11001011110, 111010011011110
00101011110, 110001011011110
10101011110, 001001011011110
01101011110, 010111011011110
11101011110, 101111011011110
00011011110, 010000111011110
10011011110, 101000111011110
01011011110, 110110111011110
11011011110, 001110111011110
00111011110, 000101111011110
10111011110, 111101111011110
01111011110, 100011111011110
11111011110, 011011111011110
00000111110, 010100010111110
10000111110, 101100010111110
01000111110, 110010010111110
11000111110, 001010010111110
00100111110, 000001010111110
10100111110, 111001010111110
01100111110, 100111010111110
11100111110, 011111010111110
00010111110, 100000110111110
10010111110, 011000110111110
01010111110, 000110110111110
11010111110, 111110110111110
00110111110, 110101110111110
10110111110, 001101110111110
01110111110, 010011110111110
11110111110, 101011110111110
00001111110, 110100001111110
10001111110, 001100001111110
01001111110, 010010001111110
11001111110, 101010001111110
00101111110, 100001001111110
10101111110, 011001001111110
01101111110, 000111001111110
11101111110, 111111001111110
00011111110, 000000101111110
10011111110, 111000101111110
01011111110, 100110101111110
11011111110, 011110101111110
00111111110, 010101101111110
10111111110, 101101101111110
01111111110, 110011101111110
11111111110, 001011101111110
00000000001, 110100010000001
10000000001, 001100010000001
01000000001, 010010010000001
11000000001, 101010010000001
00100000001, 100001010000001
10100000001, 011001010000001
01100000001, 000111010000001
11100000001, 111111010000001
00010000001, 000000110000001
10010000001, 111000110000001
01010000001, 100110110000001
11010000001, 011110110000001
00110000001, 010101110000001
10110000001, 101101110000001
01110000001, 110011110000001
11110000001, 001011110000001
00001000001, 010100001000001
10001000001, 101100001000001
01001000001, 110010001000001
11001000001, 001010001000001
00101000001, 000001001000001
10101000001, 111001001000001
01101000001, 100111001000001
11101000001, 011111001000001
00011000001, 100000101000001
10011000001, 011000101000001
01011000001, 000110101000001
11011000001, 111110101000001
00111000001, 110101101000001
10111000001, 001101101000001
01111000001, 010011101000001
11111000001, 101011101000001
00000100001, 100100000100001
10000100001, 011100000100001
01000100001, 000010000100001
11000100001, 111010000100001
00100100001, 110001000100001
10100100001, 001001000100001
01100100001, 010111000100001
11100100001, 101111000100001
00010100001, 010000100100001
10010100001, 101000100100001
01010100001, 110110100100001
11010100001, 001110100100001
00110100001, 000101100100001
10110100001, 111101100100001
01110100001, 100011100100001
11110100001, 011011100100001
00001100001, 000100011100001
10001100001, 111100011100001
01001100001, 100010011100001
11001100001, 011010011100001
00101100001, 010001011100001
10101100001, 101001011100001
01101100001, 110111011100001
11101100001, 001111011100001
00011100001, 110000111100001
10011100001, 001000111100001
01011100001, 010110111100001
11011100001, 101110111100001
00111100001, 100101111100001
10111100001, 011101111100001
01111100001, 000011111100001
11111100001, 111011111100001
00000010001, 000100000010001
10000010001, 111100000010001
01000010001, 100010000010001
11000010001, 011010000010001
00100010001, 010001000010001
10100010001, 101001000010001
01100010001, 110111000010001
11100010001, 001111000010001
00010010001, 110000100010001
10010010001, 001000100010001
01010010001, 010110100010001
11010010001, 101110100010001
00110010001, 100101100010001
10110010001, 011101100010001
01110010001, 000011100010001
11110010001, 111011100010001
00001010001, 100100011010001
10001010001, 011100011010001
01001010001, 000010011010001
11001010001, 111010011010001
00101010001, 110001011010001
10101010001, 001001011010001
01101010001, 010111011010001
11101010001, 101111011010001
00011010001, 010000111010001
10011010001, 101000111010001
01011010001, 110110111010001
11011010001, 001110111010001
00111010001, 000101111010001
10111010001, 111101111010001
01111010001, 100011111010001
11111010001, 011011111010001
00000110001, 010100010110001
10000110001, 101100010110001
01000110001, 110010010110001
11000110001, 001010010110001
00100110001, 000001010110001
10100110001, 111001010110001
01100110001, 100111010110001
11100110001, 011111010110001
00010110001, 100000110110001
10010110001, 011000110110001
01010110001, 000110110110001
11010110001, 111110110110001
00110110001, 110101110110001
10110110001, 001101110110001
01110110001, 010011110110001
11110110001, 101011110110001
00001110001, 110100001110001
10001110001, 001100001110001
01001110001, 010010001110001
11001110001, 101010001110001
00101110001, 100001001110001
10101110001, 011001001110001
01101110001, 000111001110001
11101110001, 111111001110001
00011110001, 000000101110001
10011110001, 111000101110001
01011110001, 100110101110001
11011110001, 011110101110001
00111110001, 010101101110001
10111110001, 101101101110001
01111110001, 110011101110001
11111110001, 001011101110001
00000001001, 110000000001001
10000001001, 001000000001001
01000001001, 010110000001001
11000001001, 101110000001001
00100001001, 100101000001001
10100001001, 011101000001001
01100001001, 000011000001001
11100001001, 111011000001001
00010001001, 000100100001001
10010001001, 111100100001001
01010001001, 100010100001001
11010001001, 011010100001001
00110001001, 010001100001001
10110001001, 101001100001001
